Source URL,Target URL,Status Code,Include subpaths,Subpath matching,Preserve query string,Preserve path suffix
https://prokr.com/pricing/ac/rabigh,https://prokr.co/rabigh/air-conditioner-cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/painting-gypsum/yanbu,https://prokr.co/yanbu,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/jeddah/carpentry/furniture-repair,https://prokr.co/jeddah,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/electricity/ras-tanura,https://prokr.co/ras-tanura,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/cleaning/umluj,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/cleaning/bisha,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/cleaning/jazan,https://prokr.co/jazan/cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/al-ahsa/cleaning,https://prokr.co/al-ahsa/cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/jeddah/moving/insurance-warranty,https://prokr.co/jeddah/furniture-moving,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/carpentry/makkah,https://prokr.co/makkah,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/madinah/ac/split-ac-cleaning,https://prokr.co/madinah/air-conditioner-cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/jeddah/leaks-plumbing/drain-unclogging,https://prokr.co/jeddah/sewage-unblocking,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/riyadh/moving,https://prokr.co/riyadh/furniture-moving,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/electricity/madinah,https://prokr.co/madinah,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/carpentry/hail,https://prokr.co/hail,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/najran/electricity,https://prokr.co/najran,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/cleaning/taif,https://prokr.co/taif/cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/emergency/leaks-plumbing/rabigh,https://prokr.co/rabigh/water-leak-detection,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/cleaning/jubail,https://prokr.co/jubail/cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/ac/jeddah,https://prokr.co/jeddah/air-conditioner-cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/electricity/rabigh,https://prokr.co/rabigh,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/pest-control/buraydah,https://prokr.co/buraidah/pest-control,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/carpentry/sayhat,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/electricity/khobar,https://prokr.co/al-khobar,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/dammam/leaks-plumbing/bathroom-kitchen-waterproofing,https://prokr.co/dammam/bathroom-leak-detection,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/makkah/cleaning/post-construction,https://prokr.co/makkah/post-construction-cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/emergency/ac/jeddah,https://prokr.co/jeddah/air-conditioner-cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/emergency/pest-control/khamis-mushait,https://prokr.co/khamis-mushait/pest-control,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/sakaka/moving,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/az-zulfi/pest-control,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/tabuk/cleaning,https://prokr.co/tabuk/cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/jeddah/appliances/ovens-stoves,https://prokr.co/jeddah,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/flooring/dammam,https://prokr.co/dammam,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/electricity/hafr-al-batin,https://prokr.co/hafr-albatin,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/riyadh/moving/disassembly-assembly,https://prokr.co/riyadh/furniture-moving,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/insulation-roofs/madinah,https://prokr.co/madinah/roof-insulation,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/ac/tayma,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/blog/home-deep-cleaning-guide-saudi,https://prokr.co/blog,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/faq/ac/tabuk,https://prokr.co/tabuk/air-conditioner-cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/arar/electricity,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/moving/dhahran,https://prokr.co/dhahran/furniture-moving,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/carpentry/ras-tanura,https://prokr.co/ras-tanura,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/jeddah/cleaning,https://prokr.co/jeddah/cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/jubail/painting-gypsum,https://prokr.co/jubail,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/electricity/khamis-mushait,https://prokr.co/khamis-mushait,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/services/electricity/panels-distribution,https://prokr.co/services-page,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/emergency/leaks-plumbing/muhayil,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/madinah/cleaning/sofa-curtains,https://prokr.co/madinah/sofa-cleaning,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/deals/appliances/dammam,https://prokr.co/dammam,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/privacy,https://prokr.co/privacy-policy,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/buraydah/carpentry,https://prokr.co/buraidah,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/umluj/painting-gypsum,https://prokr.co/corporate/acquisition,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/emergency/moving/madinah,https://prokr.co/madinah/furniture-moving,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/saudi/makkah/electricity/wiring-lighting,https://prokr.co/makkah,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/emergency/pest-control/al-bahah,https://prokr.co/al-baha/pest-control,301,FALSE,FALSE,FALSE,FALSE
https://prokr.com/pricing/moving/onaizah,https://prokr.co/onizah/furniture-moving,301,FALSE,FALSE,FALSE,FALSE
